index,AvgUnitsShipped,StdUnitsShipped,MinUnitsShipped,MaxUnitsShipped,AvgNetAmount,StdNetAmount,MinNetAmount,MaxNetAmount,NumberOfTransactions,NumberOfTransactionDays,GLCategory
3815,1.033898,0.27739399051413,0.0,6.0,16.493881,4.6755977095722,0.0,96.3,590,220,Packaged Tea
3965,0.9237280000000001,0.555924067385251,0.0,5.0,20.436144,11.642731965553,0.0,96.85,236,145,Packaged Grocery
1962,1.0444440000000002,0.20840907713999302,1.0,2.0,39.067555,8.03780447056734,33.06,75.12,45,41,Packaged Grocery
1408,1.5,0.707106781186548,1.0,2.0,12.915,6.08818938601618,8.61,17.22,2,2,Vitamins
2897,1.3117969999999999,1.25723365031507,0.0,15.0,19.980005,18.3896221268237,0.0,186.48,1780,272,Packaged Grocery
2525,2.9375,2.71375637893502,0.0,15.0,9.711666000000001,9.245790355521029,0.0,46.92,96,79,Body Care
4593,0.8759120000000001,0.900774101844055,0.0,5.0,21.621313,22.1927126190443,0.0,124.6,411,196,Packaged Grocery
6922,1.031952,0.195134168530504,1.0,4.0,32.73265,6.6445889382850805,0.0,128.04,845,244,Packaged Grocery
2001,3.224734,2.62134000705006,0.0,36.0,12.63734,10.040308951054099,0.0,116.28,2256,276,Body Care
1064,1.046568,0.29788441634270096,0.0,3.0,10.101813,4.54406988827107,0.0,27.87,408,181,Packaged Grocery
1097,1.5263440000000001,2.2141543227910896,0.0,50.0,34.942758000000005,51.4141634912467,0.0,1166.0,1860,270,Packaged Grocery
3339,1.590733,1.45743837299665,0.0,10.0,36.636833,24.436089300556603,0.0,319.2,1036,252,Packaged Grocery
3405,1.1044770000000002,1.0353501979748,0.0,10.0,19.458656,18.444890905151,0.0,143.7,737,244,Packaged Grocery
5894,0.8392850000000001,0.3705909636481471,0.0,1.0,10.318214,4.56088990803842,0.0,12.95,56,50,Packaged Grocery
2749,1.230077,0.85032826984812,0.0,7.0,23.333907,15.532411064086402,0.0,115.15,778,248,Refrigerated Grocery
5357,2.336065,1.45583775499937,0.0,12.0,14.270204000000001,8.92310533670201,0.0,72.6,732,247,Vitamins
5224,0.08021299999999999,0.27235325972937496,0.0,1.0,3.746631,12.726644511591001,0.0,49.63,187,107,Packaged Grocery
4314,2.202985,1.25992706628258,0.0,8.0,19.696358,11.230868490768302,0.0,70.4,335,184,Vitamins
3526,1.057803,0.44081033546001,0.0,4.0,29.740231,12.7865881749406,0.0,120.92,173,114,Packaged Grocery
3302,0.9699110000000001,0.293210691969348,0.0,5.0,46.666601,13.6614083385739,0.0,188.6,565,232,Frozen
3205,1.0782690000000001,0.437956234345315,0.0,6.0,17.27244,7.0290862214517595,0.0,97.2,971,248,Packaged Grocery
1215,1.94982,1.14001371164199,0.0,8.0,17.477204,10.1624250807993,0.0,73.44,279,174,Vitamins
6950,1.0309270000000001,0.45758605553768605,0.0,7.0,40.586219,16.144698226793302,0.0,242.06,291,181,Packaged Grocery
3687,1.333333,0.76696498884737,1.0,4.0,26.558333,14.464313997275,17.08,76.52,18,16,Packaged Grocery
2155,1.046511,1.43017628570568,0.0,6.0,7.947441,10.8925059631498,0.0,45.78,43,42,Body Care
1529,1.032,0.17670825235854998,1.0,2.0,16.063679999999998,3.16932971849196,0.0,29.74,125,104,Frozen
4872,0.9383879999999999,0.36644399385432896,0.0,3.0,11.15417,4.23339193614736,0.0,31.71,211,145,Packaged Grocery
5136,1.11914,0.5229234805277729,1.0,8.0,25.316113,11.719453992797401,22.47,179.76,512,204,Packaged Grocery
2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,Packaged Grocery
4346,0.537931,0.633774758928035,0.0,5.0,19.157723999999998,24.261377333050298,0.0,147.6,290,174,Packaged Grocery
3274,3.4784339999999996,1.4566525721429802,0.0,12.0,17.20972,7.18871870227661,0.0,59.76,1252,267,Packaged Grocery
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,28,Packaged Grocery
618,0.5403220000000001,0.5231358815653611,0.0,2.0,8.164354,7.94845889291535,0.0,30.82,248,155,Refrigerated Grocery
1460,3.4015150000000003,2.00708610511768,0.0,11.0,3.447121,2.065497566916,0.0,11.77,132,112,Body Care
4397,3.985232,3.6941461676517098,0.0,24.0,34.494789000000004,33.3426725812473,0.0,240.24,474,222,Packaged Grocery
5472,1.1309930000000001,0.596302551946375,0.0,10.0,30.750770000000003,16.1142533815561,0.0,272.9,1168,266,Packaged Grocery
4268,3.019498,2.37094214667288,0.0,12.0,11.809916000000001,9.42057200236516,0.0,52.44,1077,261,Body Care
1916,0.9444440000000001,0.578703964527849,0.0,5.0,19.782916,12.318924458894301,0.0,106.7,72,64,Refrigerated Grocery
2652,0.846975,0.58681929813439,0.0,4.0,13.688505,9.49528935319323,0.0,64.8,281,166,Refrigerated Grocery
2811,1.0526309999999999,1.25954998527789,0.0,6.0,5.728244999999999,6.866186070365571,0.0,33.06,57,47,Vitamins
997,2.5,0.534522483824849,2.0,3.0,7.57625,1.72956590342367,5.38,9.6,8,8,Body Care
5001,1.162641,0.6721771345568891,0.0,10.0,16.333343,9.345751491010711,0.0,149.6,4513,292,Refrigerated Grocery
5015,1.122629,0.8565806878541801,0.0,19.0,12.619359,9.26791041579611,0.0,170.43,3058,283,Refrigerated Grocery
2793,4.146131,2.50375997592825,0.0,20.0,4.368825,2.6347840204284103,0.0,24.0,349,188,Vitamins
3667,0.995192,0.155342730133331,0.0,2.0,24.092307,4.245233241748751,0.0,51.46,208,136,Packaged Grocery
5090,0.988117,0.278614926449406,0.0,3.0,23.76553,6.85759916286996,0.0,73.92,1094,268,Frozen
92,1.154205,0.448318298985237,0.0,4.0,10.073831,3.9291003778978104,0.0,35.88,428,177,Packaged Grocery
1420,0.8972969999999999,0.46067441492744393,0.0,3.0,12.977837,6.643397562182519,0.0,43.14,185,115,Packaged Grocery
5077,1.014285,0.14594712479541,0.0,2.0,16.473357,2.92326745814484,0.0,36.84,280,162,Packaged Grocery
6065,1.330873,1.32186528285844,0.0,25.0,26.675805,24.8225796032382,0.0,451.5,2439,282,Packaged Grocery
3593,1.0,0.0,1.0,1.0,28.173478000000003,6.445038689985879,0.0,30.59,23,20,Packaged Grocery
3920,0.9772719999999999,0.51638658060078,0.0,4.0,13.384848000000002,7.3325709106748,0.0,52.28,132,102,Refrigerated Grocery
6441,1.125984,0.471271936195303,0.0,3.0,12.944645,5.55742086395908,0.0,37.11,127,85,Refrigerated Grocery
3601,1.109704,0.621465188236824,0.0,6.0,13.093417,6.79766844738194,0.0,65.34,237,138,Packaged Grocery
5200,2.25,1.6980380835933402,0.0,8.0,16.380263,12.1904401860566,0.0,50.64,76,61,Body Care
4881,2.548387,1.4104896546655903,0.0,6.0,32.791827000000005,18.1715381815388,0.0,79.38,93,76,Vitamins
798,2.417475,2.57563722634352,1.0,35.0,17.069642,16.6249598389603,4.21,236.6,1957,270,Packaged Grocery
3020,2.504479,1.83316588450244,0.0,12.0,27.914534000000003,28.7368021948666,0.0,737.04,1451,272,Packaged Grocery
2696,0.9113629999999999,0.322091618915111,0.0,2.0,14.649726999999999,5.19651398116371,0.0,32.78,440,204,Packaged Grocery
4194,1.109457,0.542107633767097,0.0,8.0,30.277749,14.644537662974901,0.0,218.32,1142,263,Packaged Grocery
4276,1.558755,1.25343985956041,0.0,23.0,34.070856,26.5521868910335,0.0,450.4,4306,287,Packaged Grocery
5328,0.574437,0.5891235470481689,0.0,5.0,14.465921,14.825264876700599,0.0,124.55,2089,276,Frozen
5932,1.101553,0.46047349637698204,0.0,8.0,17.519378,7.30264864271683,0.0,124.0,1674,285,Packaged Grocery
283,2.731111,2.60676984832677,0.0,24.0,11.488844,11.007435519024199,0.0,103.68,900,245,Body Care
5940,0.9573860000000001,0.8737694789181479,0.0,9.0,27.905510999999997,22.2506760175377,0.0,255.51,704,221,Packaged Grocery
5177,2.09375,1.5899561397459299,0.0,8.0,12.868644999999999,9.65757991040598,0.0,48.4,96,80,Vitamins
5684,1.589552,0.9111893126107231,0.0,5.0,26.584402,15.2413542858882,0.0,83.1,134,103,Body Care
2664,0.566666,1.0063019815944498,0.0,4.0,43.452666,76.40489246536299,0.0,305.32,30,26,Frozen
6323,1.943065,2.1309815830066,0.0,30.0,105.25053,110.588454882866,0.0,1598.4,2336,273,Packaged Grocery
567,2.435028,1.53359146522774,1.0,12.0,25.213898,15.2970885027621,7.73,112.44,531,220,Vitamins
5598,0.709677,0.474876579576574,0.0,2.0,10.394561999999999,7.073626611697401,0.0,30.68,217,143,Packaged Grocery
4223,1.434113,1.38332103667523,0.0,10.0,27.351408000000003,20.5541281820186,0.0,231.84,2861,284,Packaged Grocery
2272,0.981366,0.305615151977143,0.0,2.0,24.746024,7.61340226832784,0.0,51.54,161,127,Packaged Grocery
1854,1.146754,0.820708852340567,0.0,16.0,35.355603,25.087157188943802,0.0,488.96,3189,292,Refrigerated Grocery
2692,2.0464759999999997,2.18118942623562,0.0,40.0,14.594998,14.331929327653198,0.0,253.6,3335,291,Packaged Grocery
3698,0.329896,0.472617919248204,0.0,1.0,9.025360000000001,12.9590837720959,0.0,28.59,97,81,Packaged Grocery
932,1.030075,0.24432497063058997,0.0,3.0,14.391127,3.24321521495385,0.0,34.68,133,101,Packaged Grocery
26,1.984848,1.3685268404263202,0.0,12.0,14.30005,10.0268152399106,0.0,91.08,198,147,Body Care
6728,1.1145610000000001,0.6060979602582139,0.0,12.0,22.409764000000003,12.3123702357972,0.0,249.6,934,240,Body Care
4656,3.193588,3.23159133487656,0.0,80.0,14.793341,13.5208219227213,0.0,276.0,2433,281,Body Care
6167,0.330287,0.737890452817104,0.0,25.0,9.353152,21.1434341708151,0.0,721.5,3064,276,Packaged Grocery
4197,1.082119,0.37196407708472495,0.0,5.0,23.36788,7.6218704106468,0.0,101.45,1717,280,Refrigerated Grocery
4415,0.0625,0.25,0.0,1.0,2.10125,8.405,0.0,33.62,16,9,Packaged Grocery
2032,0.902173,0.333472657616672,0.0,2.0,13.193585999999998,8.11843913725554,0.0,38.52,92,75,Packaged Grocery
4470,0.816326,0.5953525530980589,0.0,4.0,7.036410000000001,5.1735300039167305,0.0,35.6,833,246,Refrigerated Grocery
2368,2.2352939999999997,1.59672652752911,1.0,12.0,8.478758000000001,6.12791996137152,3.46,46.68,153,120,Body Care
1943,1.124031,0.530444270429051,0.0,5.0,17.421860000000002,8.047844215168919,0.0,59.1,129,107,Packaged Grocery
3894,0.815789,0.508868714327234,0.0,2.0,12.880789,8.841713523694821,0.0,37.3,76,63,Refrigerated Grocery
1147,4.674494,4.93589683262152,0.0,100.0,25.104582999999998,26.3114028369914,0.0,593.0,3960,291,Body Care
898,1.123367,0.448478855447161,0.0,8.0,21.863947,8.28999749480488,0.0,136.56,2067,290,Packaged Grocery
3492,2.953488,1.8791388428473503,0.0,12.0,11.071860000000001,6.84655712947258,0.0,38.28,301,182,Packaged Grocery
714,0.035460000000000005,0.18560124375085502,0.0,1.0,0.798794,4.18881170929986,0.0,25.04,141,115,Packaged Tea
6855,1.500362,1.28498231179155,0.0,20.0,25.498425,21.4200344671883,0.0,370.2,2756,286,Packaged Grocery
6888,1.1750969999999998,0.605757375783534,0.0,6.0,26.986634000000002,13.398390543509601,0.0,129.6,514,200,Packaged Grocery
640,0.666666,0.577350269189626,0.0,1.0,16.913332999999998,14.6908996774647,0.0,26.5,3,3,Body Care
1881,0.8426959999999999,0.539399758388431,0.0,3.0,10.096591,6.74241595622063,0.0,39.78,267,157,Packaged Grocery
977,1.9201099999999998,6.1278909264713,0.0,370.0,36.577407,96.3955392995817,0.0,5723.9,5808,293,Packaged Grocery
3541,1.031133,0.206568172531524,0.0,4.0,17.263885000000002,3.69010033679104,0.0,67.24,803,250,Packaged Grocery
5822,4.450549,4.217065162365721,0.0,20.0,108.095054,99.89274663217128,0.0,476.2,91,21,Packaged Grocery
3493,2.936974,2.88444196015858,0.0,36.0,9.593150999999999,9.3241098308083,0.0,115.92,714,240,Body Care
1144,1.113821,1.25582741343562,0.0,7.0,3.57065,3.90825476539195,0.0,20.79,123,92,Body Care
7022,3.038291,1.49384401409242,1.0,8.0,12.35162,6.0506188544707005,0.0,28.42,679,245,Packaged Grocery
1308,1.1764700000000001,0.39295262399668796,1.0,2.0,37.52,12.4136517592528,28.7,66.32,17,16,Packaged Grocery
4727,1.0301040000000001,0.44678492018608207,0.0,8.0,44.90585,17.3252409047491,0.0,257.44,764,242,Frozen
789,0.947565,0.320161599251572,0.0,2.0,15.518314000000002,5.20687758800221,0.0,34.04,267,163,Packaged Grocery
3409,2.2220419999999996,1.26310180065059,0.0,12.0,9.579538000000001,5.4765354690241095,0.0,54.12,1234,272,Vitamins
583,1.351324,3.31495557998627,0.0,100.0,10.34421,22.4880034158849,0.0,677.0,2038,279,Packaged Grocery
5853,0.743589,0.442359030054757,0.0,1.0,14.722051,8.7864774031005,0.0,20.76,39,37,Packaged Grocery
4204,2.983606,1.97054817482081,0.0,15.0,7.275245,16.6890038255291,0.0,102.15,61,21,Vitamins
4509,2.659163,1.52598078734434,0.0,8.0,22.939742000000003,12.9446768458426,0.0,66.08,311,167,Body Care
3494,0.333333,0.516397779494322,0.0,1.0,6.738333,12.7791993750261,0.0,31.87,6,6,Packaged Grocery
2617,1.342806,0.919747178688656,0.0,12.0,12.834689,8.72634513495811,0.0,114.0,1126,253,Body Care
340,1.115615,0.47509017362927397,0.0,6.0,24.267612,10.576277604905302,0.0,138.66,666,240,Refrigerated Grocery
4376,0.9984700000000001,0.55480425883114,0.0,4.0,17.331376000000002,9.486860177141061,0.0,69.32,654,233,Body Care
6178,3.798561,2.9094142130391196,0.0,24.0,15.687446,11.6158533655705,0.0,94.08,278,112,Body Care
6591,2.733333,3.5509281757156,0.0,12.0,5.902888,7.4369292362269,0.0,24.96,45,31,Body Care
5785,1.075117,0.541501853946658,0.0,8.0,14.025652,7.09636631120435,0.0,106.32,1065,249,Packaged Grocery
2956,1.037174,0.241483697327615,1.0,4.0,14.616801999999998,3.11097854413701,11.56,46.24,269,154,Packaged Grocery
4345,0.331658,0.5269108335553371,0.0,3.0,5.286507,8.41812768174669,0.0,48.15,398,197,Packaged Tea
4324,2.154562,3.1419274280320098,0.0,60.0,12.774255,14.917468055018698,0.0,282.6,1074,260,Vitamins
890,0.794188,0.8097976601278379,0.0,7.0,9.266936999999999,10.741359315295,0.0,95.83,826,106,Refrigerated Grocery
4889,1.094142,0.390569112055932,0.0,3.0,23.826485,8.1417428036838,0.0,73.56,478,198,Packaged Grocery
4159,1.766961,0.8223756367221651,0.0,6.0,8.94469,4.16212843908327,0.0,30.3,339,193,Body Care
5703,1.047169,0.348659349965062,0.0,3.0,8.116792,12.761930854595098,0.0,65.49,106,35,Packaged Tea
548,1.113853,0.737102573325374,0.0,18.0,12.540291999999999,7.88235915566563,0.0,161.46,3039,290,Refrigerated Grocery
3643,2.453431,1.62377543811063,0.0,12.0,9.997817999999999,6.3624345082051805,0.0,51.36,408,198,Body Care
673,2.0134,1.9124691502183202,0.0,11.0,19.142897,19.5656696453015,0.0,93.36,597,235,Packaged Grocery
3953,1.0348549999999999,1.0870583090982,0.0,16.0,35.568401,39.4231912202128,0.0,572.8,832,237,Packaged Grocery
4449,2.741176,1.7779463148972698,0.0,12.0,9.490196000000001,6.081783335838179,0.0,37.1,255,171,Packaged Grocery
3189,2.2233,2.14751387447663,0.0,18.0,10.108519,9.376299831621699,0.0,62.1,412,174,Body Care
1133,1.080363,0.614371031446707,0.0,15.0,41.129112,23.5199811264119,0.0,572.25,1319,276,Packaged Grocery
687,0.8510200000000001,0.732148824640965,0.0,7.0,15.360755,12.655867430178402,0.0,116.13,490,211,Packaged Grocery
2629,1.022727,0.47754784896589003,0.0,4.0,15.345851999999999,6.830011952367309,0.0,61.64,176,129,Refrigerated Grocery
1249,4.351464,3.1035876417108397,0.0,18.0,13.262259,9.50297776858584,0.0,53.46,239,139,Vitamins
6517,1.048655,0.563042419009532,0.0,8.0,26.636516999999998,14.398797161029801,0.0,203.68,2343,288,Packaged Grocery
6747,0.965665,0.27640956842884,0.0,2.0,27.244591999999997,7.77983971398429,0.0,56.5,233,141,Refrigerated Grocery
5647,1.070219,0.6923957770733421,0.0,7.0,16.578392,10.6103212841976,0.0,94.74,3546,291,Refrigerated Grocery
4383,1.155642,0.659912388122832,0.0,8.0,16.02642,11.4709535784867,0.0,117.68,771,160,Refrigerated Grocery
1941,1.501592,0.8577504769187391,0.0,12.0,30.271282,17.1191140420369,0.0,238.8,10361,293,Refrigerated Grocery
5714,0.9864950000000001,0.207510846706852,0.0,6.0,58.54706899999999,12.4322735924255,0.0,361.2,1481,285,Packaged Grocery
1244,1.068733,0.26361600801559604,1.0,3.0,6.734353,1.7360517350698998,0.0,19.2,742,245,Packaged Grocery
7046,1.045801,0.435275848061555,0.0,4.0,79.33541899999999,32.8618968761413,0.0,309.0,262,133,Packaged Grocery
3386,4.611353,4.1877067795761,0.0,30.0,24.731353,21.899502666021398,0.0,147.6,229,147,Vitamins
4941,0.915966,0.333949959023426,0.0,2.0,19.077142000000002,7.109852932143331,0.0,42.82,119,96,Packaged Grocery
420,1.1,0.582438365632593,0.0,5.0,34.075952,10.3441268405514,0.0,92.25,210,146,Packaged Tea
542,0.692307,0.480384461415261,0.0,1.0,17.787692,13.2120482602346,0.0,32.1,13,12,Packaged Grocery
3766,1.369899,1.02632394730574,0.0,25.0,43.164264,29.4786366609132,0.0,576.75,2598,278,Frozen
5419,0.8319030000000001,0.46973024241236894,0.0,3.0,13.218001000000001,7.44387484149155,0.0,50.52,1166,255,Frozen
3288,1.2934379999999999,0.7948653428988549,0.0,10.0,25.371049,14.998783888032,0.0,204.2,1905,287,Packaged Grocery
471,1.0,0.18814417367671898,0.0,2.0,27.442687,5.666145566320259,0.0,53.42,227,152,Packaged Grocery
6169,1.1894129999999998,0.49543152318715705,0.0,7.0,31.083240000000004,12.8611815361871,0.0,183.82,3854,293,Refrigerated Grocery
3149,1.209294,0.799179385713673,0.0,8.0,9.913056,6.41348097162732,0.0,72.88,2905,224,Refrigerated Grocery
4154,1.055555,1.00962904647481,0.0,10.0,26.398,21.916272913681397,0.0,217.0,90,76,Packaged Grocery
3145,0.925809,0.5350991162514129,0.0,4.0,16.296457,9.20893848408699,0.0,65.44,957,255,Packaged Grocery
6454,0.6381899999999999,0.828622285872787,0.0,7.0,18.850502,24.721559922438804,0.0,209.44,199,131,Packaged Grocery
3356,1.416974,1.19712503527027,0.0,14.0,30.354390999999996,25.428062730384003,0.0,308.42,1897,284,Refrigerated Grocery
6410,1.06635,0.396839238455654,1.0,4.0,37.505497,14.344745482770698,31.73,143.24,211,153,Packaged Grocery
4483,1.0361790000000002,0.399303364677784,0.0,10.0,33.382959,12.653690093703698,0.0,324.0,1382,273,Packaged Grocery
3157,0.0,,0.0,0.0,0.0,,0.0,0.0,1,1,Refrigerated Grocery
837,1.072072,0.347976410734677,0.0,6.0,15.862625,5.24872918394644,0.0,91.5,777,259,Packaged Grocery
3402,0.8421049999999999,0.36788360369098,0.0,1.0,13.003859,21.5574857527484,0.0,54.62,57,25,Packaged Grocery
3121,1.248134,1.3184514665973202,0.0,6.0,3.983171,4.225730840557549,0.0,20.64,536,219,Body Care
713,1.2839209999999999,0.657013433123042,0.0,8.0,19.809635,10.023782252685699,0.0,122.72,7569,293,Refrigerated Grocery
850,1.0639809999999998,0.272287744943338,1.0,4.0,27.820753000000003,7.0554786981098605,0.0,101.96,2110,281,Refrigerated Grocery
2342,2.23679,1.96256551612629,0.0,12.0,10.297358000000001,8.839598821242811,0.0,57.6,511,206,Body Care
5219,0.823903,0.600159665626044,0.0,6.0,34.959078000000005,24.8308318406849,0.0,225.84,1573,261,Meat
3378,0.777777,0.447540386625407,0.0,2.0,26.635032,28.371505607326498,0.0,135.54,153,78,Packaged Grocery
6732,2.882352,1.23508952449188,0.0,8.0,38.614901,26.562364982951998,0.0,101.39,357,199,Packaged Grocery
4274,1.2037280000000001,1.23387171704133,0.0,30.0,12.918667999999998,11.239502353659699,0.0,265.5,751,241,Body Care
1734,1.129953,0.9684489909432009,0.0,30.0,16.253244,11.6942571999174,0.0,354.3,1085,267,Packaged Grocery
4313,1.012125,0.542432923082344,0.0,6.0,14.020842000000002,7.27277125424123,0.0,77.82,1567,267,Refrigerated Grocery
2856,0.555555,0.52704627669473,0.0,1.0,9.301111,8.89500062457059,0.0,18.04,9,8,Refrigerated Grocery
6351,1.067073,0.3347207894397,0.0,3.0,31.488840999999997,9.822717715181279,0.0,87.12,164,127,Packaged Grocery
5109,0.8107340000000001,0.49700434725145004,0.0,4.0,12.217908999999999,7.459846848409031,0.0,50.4,708,245,Refrigerated Grocery
2620,1.095947,0.524618976585208,0.0,10.0,8.575178,4.15405209108063,0.0,83.4,1678,283,Packaged Grocery
3086,1.254335,1.0936202690366,1.0,20.0,14.584242999999999,11.3058862441271,0.0,201.4,2076,279,Packaged Grocery
369,1.101153,0.6811783884135001,0.0,10.0,24.332608,14.0451455154168,0.0,206.0,1127,244,Packaged Grocery
5515,1.9289169999999998,1.05117623653494,1.0,8.0,9.449434,5.12005118269637,4.81,39.2,619,239,Body Care
1737,1.1307049999999998,0.714975201308909,0.0,12.0,21.545845,13.247214980279901,0.0,229.56,1928,279,Refrigerated Grocery
3895,4.517363,4.22819618561625,0.0,36.0,14.002778,12.879174895459599,0.0,121.32,1699,268,Body Care
2328,0.9725739999999999,0.6383725036095501,0.0,8.0,19.703016,12.907324096902098,0.0,162.96,2443,277,Frozen
3397,0.949891,0.571994699019198,0.0,5.0,14.177210999999998,8.66567757028761,0.0,77.1,459,220,Refrigerated Grocery
4334,1.383268,1.04848024569251,1.0,9.0,60.14629300000001,31.1372351913981,0.0,522.09,1028,267,Packaged Grocery
2086,1.0795629999999998,0.378876843157771,0.0,5.0,32.464726,11.4311615189569,0.0,151.3,1282,264,Packaged Grocery
6088,1.229607,0.780951131840043,0.0,10.0,51.355758,32.4260061969698,0.0,433.0,1655,257,Packaged Grocery
3000,1.5815190000000001,1.8023423103248501,0.0,10.0,17.83853,16.465242399084197,0.0,262.26,2803,289,Packaged Grocery
202,0.516129,0.533189070444371,0.0,2.0,9.648629,15.8843048441406,0.0,65.86,124,64,Frozen
5732,1.004319,0.18604659316772698,0.0,4.0,28.855399,4.3206614505540095,0.0,59.2,463,212,Packaged Grocery
3456,1.078571,0.350480615079263,0.0,4.0,11.432321,3.2770087500533505,0.0,35.08,280,163,Packaged Grocery
181,1.130434,0.40048280041713596,1.0,3.0,13.967391000000001,5.4889543366787805,0.0,36.57,46,38,Packaged Grocery
1518,1.239622,0.95113892978818,0.0,10.0,39.446169,20.8336505065835,0.0,314.7,530,199,Packaged Grocery
192,3.046875,1.8294737512053,0.0,8.0,20.437812,12.287760004677,0.0,55.09,64,49,Body Care
3843,2.305683,2.9305208176689304,0.0,54.0,20.765314,26.080750455532602,0.0,509.76,651,216,Packaged Grocery
6316,3.0789470000000003,1.56622422452195,0.0,6.0,2.976052,1.42956152694356,0.0,6.18,38,38,Body Care
3099,1.9252330000000002,1.8749694686938403,0.0,12.0,10.960280000000001,9.960543375447301,0.0,64.56,214,140,Body Care
6438,1.0369,0.22448129826687696,0.0,3.0,22.020276000000003,4.8615777655598205,0.0,64.53,542,233,Packaged Grocery
6972,5.166666,6.61724102537295,0.0,19.0,134.766666,165.48918362530398,0.0,478.42,12,7,Packaged Grocery
5633,2.921052,1.6826873446537098,1.0,6.0,14.436314999999999,8.40855948104254,4.92,31.2,38,35,Packaged Grocery
2606,0.56338,0.5117732866352009,0.0,2.0,11.96514,11.1836602399662,0.0,45.88,142,95,Frozen
1373,1.05641,1.1849126445236398,0.0,15.0,92.489743,102.884372554403,0.0,1280.1,195,126,Packaged Grocery
6479,0.68125,0.537199204565887,0.0,3.0,16.800187,16.0306300160711,0.0,87.93,480,167,Frozen
5421,0.945606,0.38467981746859,0.0,4.0,12.725146,5.15297966757105,0.0,53.4,478,222,Refrigerated Grocery
2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,Body Care
5455,0.9097219999999999,0.47176494153567605,0.0,3.0,16.334583,8.22467563710962,0.0,47.88,144,103,Packaged Grocery
685,1.0081959999999999,0.0905357460425184,1.0,2.0,25.301557,4.62285447585634,0.0,52.64,122,95,Frozen
5322,1.15,1.1186287156348502,0.0,20.0,17.431234,15.503591714951698,0.0,264.2,640,221,Packaged Grocery
4585,1.193961,0.7660852308585809,1.0,12.0,16.924537,9.8274805931747,11.74,143.52,1093,260,Packaged Grocery
3984,0.575,0.747217059048663,0.0,2.0,3.68975,4.80878815562102,0.0,13.44,40,39,Vitamins
6463,2.8348619999999998,2.40823523183875,1.0,36.0,11.467031,9.40384731355815,3.65,131.4,1526,265,Body Care
556,0.731739,0.559981265101143,0.0,5.0,10.95401,8.31693554575406,0.0,77.05,753,245,Refrigerated Grocery
6430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,Refrigerated Grocery
2714,0.875239,0.43608969395332203,0.0,3.0,8.164357,6.51953021691171,0.0,36.42,521,103,Refrigerated Grocery
15,1.7034220000000002,1.2492240647455,0.0,6.0,12.119277,8.771178897223,0.0,45.96,263,165,Body Care
4229,3.0,3.0983866769659305,0.0,15.0,111.601372,119.94795231298599,0.0,627.9,51,17,Packaged Grocery
5195,1.0299399999999999,0.170677846642498,1.0,2.0,15.890119,2.7806532358507097,0.0,30.94,334,193,Packaged Grocery
473,1.1133600000000001,0.671201782665655,0.0,5.0,32.910607,9.34856834587562,0.0,40.16,247,155,Packaged Tea
1951,1.390206,2.72361115418454,0.0,65.0,10.445922,19.0944422336105,0.0,458.9,1940,292,Packaged Grocery
3254,1.117142,1.11764472031762,-2.0,11.0,40.9308,45.367119282581704,-71.1,480.59,175,89,Meat
765,1.059309,0.421362824684344,0.0,9.0,18.003332999999998,7.07972527662527,0.0,152.46,1332,263,Vitamins
1462,1.6,1.3126602466277901,0.0,6.0,6.697333,5.5744781174609805,0.0,25.86,105,85,Body Care
191,0.869031,0.5622785080356371,0.0,5.0,15.954514999999999,10.330522508134699,0.0,83.8,733,207,Refrigerated Grocery
4752,3.234889,2.94004524593971,0.0,36.0,17.220168,15.597601249858698,0.0,190.8,1307,265,Body Care
2906,0.0,,0.0,0.0,0.0,,0.0,0.0,1,1,Refrigerated Grocery
5702,1.009259,0.16679581559473802,0.0,3.0,13.552546,9.90513662832339,0.0,54.48,216,109,Packaged Grocery
6544,1.0,0.0,1.0,1.0,26.01125,0.815763227203093,25.43,27.14,8,7,Packaged Grocery
4238,1.03979,0.34031671972210603,0.0,8.0,18.894366,4.72987027755328,0.0,55.05,955,255,Packaged Grocery
2685,1.025641,0.423486315411324,0.0,4.0,12.05527,4.51861310874659,0.0,41.4,351,186,Packaged Grocery
5189,0.9894729999999999,0.10259783520851501,0.0,1.0,104.507368,15.450004696723099,0.0,111.81,95,72,Packaged Grocery
1180,1.107644,0.6952190281589762,0.0,14.0,26.595468,16.883595518550802,0.0,343.14,1282,262,Packaged Grocery
6202,1.245421,0.7778098412245742,0.0,8.0,57.01450500000001,33.874255350956105,0.0,339.2,273,154,Meat
4955,0.646586,0.6982108425248431,0.0,4.0,11.369277,14.3245830696911,0.0,80.64,249,122,Packaged Grocery
3776,1.0857379999999999,0.481025179174018,0.0,10.0,17.342928,7.81372178190202,0.0,160.5,1178,263,Packaged Tea
4096,0.0,,0.0,0.0,0.0,,0.0,0.0,1,1,Vitamins
6192,1.177793,1.11882569517642,0.0,20.0,35.038938,34.538557848706,0.0,613.8,1423,269,Packaged Grocery
5903,1.4,0.9737289911202951,0.0,6.0,10.570545,7.3726540319445,0.0,46.86,55,49,Packaged Grocery
